2022-05-31 14:20:20,289 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Tue May 31 14:20:20 UTC 2022]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2022-06-03 07:29:24,146 | WARN  | Forcing shutdown of ExecutorService: java.util.concurrent.ThreadPoolExecutor@306e09e2[Shutting down, pool size = 1, active threads = 1, queued tasks = 0, completed tasks = 38] due first await termination elapsed. | org.apache.activemq.util.ThreadPoolUtils | ActiveMQ InactivityMonitor Worker
2022-06-03 07:29:24,188 | WARN  | Forcing shutdown of ExecutorService: java.util.concurrent.ThreadPoolExecutor@306e09e2[Shutting down, pool size = 1, active threads = 1, queued tasks = 0, completed tasks = 38] due interrupted. | org.apache.activemq.util.ThreadPoolUtils | ActiveMQ InactivityMonitor Worker
2022-06-03 07:29:24,232 | INFO  | Shutdown of ExecutorService: java.util.concurrent.ThreadPoolExecutor@306e09e2[Shutting down, pool size = 1, active threads = 1, queued tasks = 0, completed tasks = 38] is shutdown: true and terminated: false took: 10.090 seconds. | org.apache.activemq.util.ThreadPoolUtils | ActiveMQ InactivityMonitor Worker
2022-06-03 07:29:24,295 | WARN  | Transport Connection to: tcp://172.19.0.1:53172 failed: org.apache.activemq.transport.InactivityIOException: Channel was inactive for too (>30000) long: tcp://172.19.0.1:53172 | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ InactivityMonitor Worker
2022-06-07 12:50:28,924 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Tue Jun 07 12:50:28 UTC 2022]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2022-06-07 12:50:29,903 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2022-06-07 12:50:41,530 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2022-06-07 12:50:41,614 | INFO  | Recovering from the journal @1:919656 | org.apache.activemq.store.kahadb.MessageDatabase | main
2022-06-07 12:51:35,395 | INFO  | Recovery replayed 33342 operations from the journal in 53.851 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2022-06-07 12:51:35,415 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2022-06-07 12:51:35,481 | INFO  | Scheduler Store version 1 loaded | org.apache.activemq.store.kahadb.scheduler.JobSchedulerKahaDBMetaData | main
